26.0,1.24,3.33,10.47,-78.0,283.25,-19.88,4.72,24.97,121.19,159.0,17,11.0,355.77,27.0,0.0,196.0,0.0,0.0,0.0,Restaurant,PhilSamsang_20160706_172714,Moving constantly_and then Moving to another place_turn on a lamp_Change to darker_Dimmer_11 steps forward_Sitting_
37.0,0.15,-0.21,9.92,-72.0,288.39,-0.04,1.19,24.97,121.19,159.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Restaurant,PhilSamsang_20160706_174331,Still_Dimmer_Meal_Same place_Sitting_
0.0,0.37,-9.78,-0.21,120.0,33.96,80.47,9.23,24.97,121.19,159.0,17,0.0,314.37003,0.0,0.0,48.0,0.0,0.0,0.0,Restaurant,PhilSamsang_20160706_174939,Moving constantly_and then Continuing_Standing_
0.0,-0.66,-10.86,1.09,139.0,15.84,-69.99,-17.65,24.97,121.19,159.0,17,28.0,355.4,0.0,0.0,33.0,0.0,0.0,0.0,Restaurant,PhilSamsang_20160706_175402,Moving constantly_and then 28 steps forward_Standing_
1942.0,1.07,3.17,7.89,3.0,100.43,170.59,-8.89,24.97,121.19,159.0,17,0.0,333.71002,2251.0,0.0,9.0,0.0,0.0,0.0,Restaurant,PhilSamsang_20160706_175503,Moving constantly_and then Change to brighter light_Strong_brightness_Same place_Sitting_
1542.0,0.16,2.75,7.35,7.0,9.78,-19.19,-3.71,24.97,121.19,159.0,17,27.0,355.9,2251.0,0.0,18.0,0.0,0.0,0.0,WalkCampus,PhilSamsang_20160706_175516,Moving constantly_and then Moving to another place_turn on a lamp_Change to brighter light_Strong_brightness_27 steps forward_Sitting_
0.0,9.53,-19.01,-0.11,-99.0,0.0,-75.49,13.41,24.97,121.19,159.0,17,25.0,358.97,0.0,0.0,34.0,0.0,0.0,0.0,WalkCampus,PhilSamsang_20160706_175702,Moving constantly_and then 25 steps forward_Standing_
0.0,0.68,-9.38,1.69,-142.0,198.3,81.36,3.07,24.97,121.19,159.0,18,90.0,154.88,0.0,0.0,8.0,0.0,0.0,0.0,WalkCampus,PhilSamsang_20160706_180041,Moving constantly_and then 90 steps forward_Standing_
0.0,0.52,-9.9,-1.51,41.0,244.94,100.97,2.64,24.97,121.19,159.0,18,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,WalkCampus,PhilSamsang_20160706_180502,Moving slightly_and then Continuing_Standing_
0.0,-0.81,-9.87,0.65,104.0,147.54,84.35,-5.35,24.97,121.19,159.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WalkCampus,PhilSamsang_20160706_181002,Still_Same place_Standing_
78.0,1.25,4.5,8.39,-35.0,208.78,153.18,-6.01,24.97,121.19,159.0,18,112.0,352.95,89.0,0.0,17.0,0.0,0.0,0.0,WalkCampus,PhilSamsang_20160706_181433,Moving constantly_and then Moving to another place_turn on a lamp_Change to darker_Normal brightness_112 steps forward_Sitting_
23.0,-2.8,1.77,9.43,100.0,89.79,-14.03,-20.61,24.97,121.19,159.0,18,278.0,350.91998,228.0,0.0,47.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_181551,Moving constantly_and then Moving to another place_turn on a lamp_Change to brighter light_Dimmer_278 steps forward_Sitting_
95.0,-0.14,-0.12,9.91,149.0,148.91,-0.85,-0.34,24.97,121.19,159.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_181800,Still_Normal brightness_Meal_Same place_Sitting_
139.0,-2.69,8.36,3.96,105.0,93.82,-60.56,-17.94,24.97,121.19,162.0,18,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_182105,Still_Change to darker_Normal brightness_Same place_Standing_
122.0,-0.26,0.84,9.81,134.0,134.3,-6.44,-1.2,0.0,0.0,0.0,18,0.0,39.72,31.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_182128,Still_Change to darker_Normal brightness_Meal_Same place_Sitting_
143.0,-1.11,8.16,4.41,84.0,85.1,-59.7,-9.44,24.97,121.19,173.0,18,0.0,45.369995,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_182429,Still_Normal brightness_Same place_Standing_
117.0,0.24,1.04,9.82,122.0,121.98,-7.71,1.52,24.97,121.19,173.0,18,0.0,34.28,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_182741,Still_Normal brightness_Meal_Same place_Sitting_
157.0,0.08,-0.14,9.86,83.0,78.72,-0.52,1.09,24.97,121.19,173.0,18,0.0,233.42001,114.0,0.0,6.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_183042,Moving constantly_and then Change to brighter light_Strong_brightness_Continuing_Meal_Sitting_
94.0,-2.68,8.98,2.05,116.0,83.0,-70.48,-16.19,24.97,121.19,173.0,18,0.0,51.149994,19.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_183343,Still_Change to darker_Normal brightness_Same place_Standing_
113.0,-0.58,2.41,9.51,-20.0,8.65,-16.03,-3.66,24.97,121.19,173.0,18,0.0,70.09,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_183656,Still_Normal brightness_Meal_Same place_Sitting_
86.0,-0.26,3.85,9.18,136.0,135.84,-25.0,-2.15,24.97,121.19,173.0,18,0.0,218.48,50.0,0.0,4.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_185608,Moving constantly_and then Change to darker_Normal brightness_Same place_Sitting_
109.0,-0.46,2.08,9.61,4.0,77.21,-13.76,-2.8,24.97,121.19,173.0,18,0.0,62.95999,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_185912,Still_Normal brightness_Continuing_Meal_Sitting_
101.0,-1.12,9.34,1.58,101.0,109.28,-78.89,-7.91,24.97,121.19,173.0,19,0.0,25.14,89.0,0.0,7.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_192531,Moving constantly_and then Change to darker_Normal brightness_Same place_Standing_
107.0,-0.52,2.35,9.53,-12.0,114.44,-15.06,-2.98,24.97,121.19,164.0,19,0.0,0.0,61.0,0.0,2.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_192859,Moving slightly_and then Change to darker_Normal brightness_Meal_Same place_Sitting_
118.0,-3.38,8.76,1.62,147.0,122.58,-67.09,-20.25,24.97,121.19,167.0,19,0.0,250.06,121.0,0.0,2.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_193244,Moving slightly_and then Change to brighter light_Normal brightness_Same place_Standing_
106.0,-0.33,1.98,9.65,-10.0,125.2,-13.57,-1.45,24.97,121.19,167.0,19,0.0,25.770004,49.0,0.0,2.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_193600,Moving slightly_and then Change to darker_Normal brightness_Meal_Same place_Sitting_
67.0,-0.31,2.04,9.7,-10.0,115.96,-13.51,-1.22,24.97,121.19,167.0,19,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_195409,Still_Normal brightness_Continuing_Meal_Sitting_
109.0,-0.27,1.94,9.71,-8.0,118.9,-12.94,-0.49,24.97,121.19,167.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_195713,Still_Normal brightness_Continuing_Meal_Sitting_
102.0,-0.21,1.88,9.83,-9.0,118.16,-12.84,-0.48,24.97,121.19,167.0,20,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_200808,Still_Normal brightness_Working_Continuing_Working_Sitting_
113.0,-2.9,8.75,2.42,120.0,127.41,-66.28,-18.64,24.97,121.19,167.0,20,0.0,26.96,93.0,0.0,3.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_201943,Moving constantly_and then Change to darker_Normal brightness_Working_Same place_Standing_
110.0,0.11,9.52,0.78,52.0,61.8,-85.41,-0.75,24.97,121.19,185.0,20,0.0,113.21001,77.0,0.0,3.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_202703,Moving constantly_and then Change to darker_Normal brightness_Working_Same place_Standing_
111.0,-0.78,2.03,9.66,-10.0,349.59,-13.57,-3.97,0.0,0.0,0.0,20,0.0,350.16,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_203944,Still_Normal brightness_Working_Working_Same place_Sitting_
99.0,-0.02,1.34,6.83,142.0,153.43,-13.88,8.07,24.97,121.19,167.0,20,0.0,227.32,28.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_205437,Still_Change to darker_Normal brightness_Working_Same place_
101.0,0.09,-0.25,9.91,149.0,204.41,177.37,-14.54,24.97,121.19,167.0,21,0.0,89.090004,14.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_210435,Still_Change to darker_Normal brightness_Working_Continuing_Working_Sitting_
74.0,-1.65,8.53,4.22,115.0,91.9,117.73,8.53,24.97,121.19,167.0,21,0.0,319.82,96.0,0.0,4.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_211143,Moving constantly_and then Change to darker_Normal brightness_Same place_Standing_
92.0,-2.21,7.91,5.15,125.0,119.8,-53.94,-18.73,24.97,121.19,166.0,21,0.0,80.159996,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_211444,Still_Normal brightness_Working_Same place_Standing_
107.0,0.01,-0.01,9.87,148.0,148.64,-1.44,0.73,24.97,121.19,167.0,21,0.0,22.880005,7.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_213053,Still_Normal brightness_Working_Working_Same place_Sitting_
90.0,0.06,-0.26,9.88,149.0,152.79,0.09,1.06,24.97,121.19,172.0,21,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_214440,Still_Normal brightness_Working_Continuing_Working_Sitting_
109.0,-0.2,0.0,9.91,152.0,127.12,-1.8,-0.77,24.97,121.19,167.0,21,0.0,33.520004,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_214740,Still_Normal brightness_Working_Continuing_Working_Sitting_
108.0,-0.29,0.1,9.93,153.0,128.75,-2.19,-1.09,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_220725,Still_Normal brightness_Working_Working_Continuing_Working_Sitting_
103.0,-0.25,0.04,9.96,148.0,128.58,-1.7,-0.84,24.97,121.19,66.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_223006,Still_Normal brightness_Working_Working_Continuing_Working_Sitting_
109.0,0.08,-0.24,9.95,147.0,56.6,-0.09,1.32,24.97,121.19,66.0,22,0.0,72.58,38.0,0.0,2.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_223901,Moving slightly_and then Change to darker_Normal brightness_Working_Working_Working_Same place_Sitting_
98.0,0.04,-0.26,9.91,147.0,122.8,-0.13,1.43,24.97,121.19,56.0,22,0.0,66.36,15.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_225330,Still_Change to darker_Normal brightness_Working_Working_Continuing_Working_Sitting_
101.0,0.08,-0.29,9.97,144.0,125.87,0.04,1.11,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_230506,Still_Normal brightness_Working_Working_Continuing_Working_Sitting_
57.0,0.09,-0.38,9.85,148.0,127.01,0.02,1.23,0.0,0.0,0.0,23,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_231443,Still_Change to darker_Dimmer_Working_Continuing_Working_Sitting_
